"","RERI","SE","2.5%-CI","97.5%-CI","Factor","Region"
"52",-0.139287052015184,0.3960643619469,-0.915573201431109,0.636999097400741,"TAVG(>95th)-PM2.5(>80th)-2d","Fukui"
"53",-0.105424800754818,0.18215110921384,-0.462440974813943,0.251591373304308,"TAVG(>95th)-PM2.5(>80th)-2d","Fukuoka"
"54",-0.627682122164615,0.288611046511042,-1.19335977332626,-0.0620044710029724,"TAVG(>95th)-PM2.5(>80th)-2d","Fukushima"
"55",0.0222245652509298,0.246695611282074,-0.461298832861935,0.505747963363795,"TAVG(>95th)-PM2.5(>80th)-2d","Gifu"
"56",0.210269273854386,0.434769889796985,-0.641879710147704,1.06241825785648,"TAVG(>95th)-PM2.5(>80th)-2d","Gunma"
"57",0.202161535096325,0.2907978361965,-0.367802223848816,0.772125294041466,"TAVG(>95th)-PM2.5(>80th)-2d","Hiroshima"
"58",-0.351116844913235,0.293982116625342,-0.927321793498906,0.225088103672435,"TAVG(>95th)-PM2.5(>80th)-2d","Hokkaido"
"59",-0.0728927251132695,0.265110317265195,-0.592508946953052,0.446723496726513,"TAVG(>95th)-PM2.5(>80th)-2d","Hyogo"
"60",0.0545099399388698,0.405041394033838,-0.739371192367452,0.848391072245192,"TAVG(>95th)-PM2.5(>80th)-2d","Ibaraki"
"61",0.453137161231821,0.535294539342798,-0.596040135880063,1.5023144583437,"TAVG(>95th)-PM2.5(>80th)-2d","Ishikawa"
"62",0.93500974451679,0.516037268758885,-0.0764233022506249,1.9464427912842,"TAVG(>95th)-PM2.5(>80th)-2d","Iwate"
"63",0.760576486014273,0.579435990081016,-0.375118054544518,1.89627102657306,"TAVG(>95th)-PM2.5(>80th)-2d","Kagawa"
"64",-0.158306049953569,0.235946730175648,-0.62076164109784,0.304149541190702,"TAVG(>95th)-PM2.5(>80th)-2d","Kagoshima"
"65",-0.495483659806772,0.155551213093776,-0.800364037470573,-0.19060328214297,"TAVG(>95th)-PM2.5(>80th)-2d","Kanagawa"
"66",-0.203105142976432,0.566057773488556,-1.312578379014,0.906368093061138,"TAVG(>95th)-PM2.5(>80th)-2d","Kochi"
"67",-0.28513541402365,0.335346379881374,-0.942414318591143,0.372143490543842,"TAVG(>95th)-PM2.5(>80th)-2d","Kumamoto"
"68",0.465336963673371,0.406793936345921,-0.331979151564635,1.26265307891138,"TAVG(>95th)-PM2.5(>80th)-2d","Kyoto"
"69",-0.367306177476352,0.315593410842315,-0.985869262727289,0.251256907774584,"TAVG(>95th)-PM2.5(>80th)-2d","Mie"
"70",0.0757692487298344,0.363581175181248,-0.636849854625411,0.78838835208508,"TAVG(>95th)-PM2.5(>80th)-2d","Miyagi"
"71",0.22522043862714,0.377884706361383,-0.515433585841172,0.965874463095451,"TAVG(>95th)-PM2.5(>80th)-2d","Miyazaki"
"72",0.393255266766309,0.602896035529577,-0.788420962871661,1.57493149640428,"TAVG(>95th)-PM2.5(>80th)-2d","Nagano"
"73",-0.934877422929882,0.626118802584955,-2.16207027599639,0.292315430136629,"TAVG(>95th)-PM2.5(>80th)-2d","Nagasaki"
"74",-0.298864768977868,0.310890222686148,-0.908209605442717,0.310480067486982,"TAVG(>95th)-PM2.5(>80th)-2d","Nara"
"75",-0.285030738280706,0.325206845505186,-0.922436155470871,0.35237467890946,"TAVG(>95th)-PM2.5(>80th)-2d","Niigata"
"76",-1.00386708357415,0.58559357188442,-2.15163048446762,0.14389631731931,"TAVG(>95th)-PM2.5(>80th)-2d","Oita"
"77",0.501536905841704,0.439572415032864,-0.36002502762271,1.36309883930612,"TAVG(>95th)-PM2.5(>80th)-2d","Okayama"
"78",0.917073968434885,0.309489464354668,0.310474618299735,1.52367331857003,"TAVG(>95th)-PM2.5(>80th)-2d","Osaka"
"79",0.212285333155258,0.478478831041578,-0.725533175686235,1.15010384199675,"TAVG(>95th)-PM2.5(>80th)-2d","Saga"
"80",-0.184994729254092,0.210372359994654,-0.597324554843614,0.22733509633543,"TAVG(>95th)-PM2.5(>80th)-2d","Saitama"
"81",0.492287613206095,0.614471779236477,-0.7120770740974,1.69665230050959,"TAVG(>95th)-PM2.5(>80th)-2d","Shiga"
"82",-1.18240875145646,0.431348744389756,-2.02785229046038,-0.336965212452536,"TAVG(>95th)-PM2.5(>80th)-2d","Shimane"
"83",-0.411363002118131,0.290943956923159,-0.981613157687523,0.158887153451261,"TAVG(>95th)-PM2.5(>80th)-2d","Shizuoka"
"84",0.495328349188761,0.426344918556576,-0.340307691182127,1.33096438955965,"TAVG(>95th)-PM2.5(>80th)-2d","Tochigi"
"85",-0.0793504977305673,0.349044901935318,-0.763478505523791,0.604777510062656,"TAVG(>95th)-PM2.5(>80th)-2d","Tokushima"
"86",0.00113446582236121,0.190165553309474,-0.371590018664207,0.37385895030893,"TAVG(>95th)-PM2.5(>80th)-2d","Tokyo"
"87",0.537107964646648,0.653258842117343,-0.743279365903344,1.81749529519664,"TAVG(>95th)-PM2.5(>80th)-2d","Tottori"
"88",0.461276614545442,0.518773512795028,-0.555519470532814,1.4780726996237,"TAVG(>95th)-PM2.5(>80th)-2d","Toyama"
"89",-0.342746431136164,0.444479237383162,-1.21392573640716,0.528432874134834,"TAVG(>95th)-PM2.5(>80th)-2d","Wakayama"
